"","SEXORNT","REALINC","CONINC","CONRINC","BALLOT","WRKSTAT","HRS1","HRS2","WRKSLF","OCC10","INDUS10","MARITAL","DIVORCE","WIDOWED","SPWRKSLF","SPPRES80","SPOCC10","SPIND10","PAWRKSLF","PAOCC10","PAIND10","MAWRKSLF","MAOCC10","MAIND10","SIBS","CHILDS","AGE","AGEKDBRN","EDUC","PAEDUC","MAEDUC","SPEDUC","DEGREE","PADEG","MADEG","SPDEG","DIPGED","SEX","RACE","RES16","REG16","FAMILY16","FAMDIF16","INCOM16","INCOME","REGION","PARTYID","NATEDUC","NATEDUCY","ATTEND","RELIG16","HAPPY","HAPMAR","HAPCOHAB","HEALTH","LIFE","CONEDUC","SOCREL","SOCOMMUN","SOCFREND","SOCBAR","WEEKSWRK","JOBLOSE","JOBFIND","SATJOB","SATFIN","ABNOMORE","ABHLTH","ABPOOR","ABANY","PILLOK","SEXEDUC","FECHLD","COMPUSE","YEARSJOB","MNTLHLTH","INTEDUC","SPSCHOOL","OPPARED","OPEDUC","OPSEX","TOPPROB1","TOPPROB2","MASEI10","PASEI10","SEI10","SPSEI10","INCOME16","HLTHSTRT","COSEI10","ID_","YEAR"
"3485",-98,11247.5,17407.5,-100,3,8,-100,-100,-100,-100,-100,5,-100,-100,-100,-70,-100,-100,2,3800,9470,2,2330,7860,6,3,25,23,14,16,16,-100,1,3,3,-100,1,1,3,4,5,8,2,2,12,5,3,1,-100,0,4,2,-100,-100,2,1,2,-100,-100,-100,-100,0,-100,-100,-100,2,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-70,-70,-70,-70,-70,71.7,45.1,-100,-100,15,-100,-100,3486,2022
"3486",-100,-100,-100,-100,2,7,-100,-100,2,4110,8690,3,-100,1,-100,-70,-100,-100,2,205,170,1,205,170,6,0,84,-100,7,0,-98,-100,0,0,-98,-100,-100,2,2,2,5,1,-100,-98,-100,5,3,2,-100,1,1,2,-100,-100,2,-100,2,6,7,7,7,0,-100,-100,1,1,-100,-100,-100,-100,2,2,2,2,-100,-100,-70,-70,-70,-70,-70,-70,-70,39.9,39.9,19.6,-100,-98,-100,-100,3487,2022
"3487",-100,40900,63300,34815,1,1,40,-100,2,1820,8080,1,2,2,2,-70,2000,7870,2,2320,7860,2,3255,8190,1,0,31,-100,16,16,14,16,3,3,2,3,1,1,1,5,5,1,-100,2,12,5,0,-100,1,0,4,2,1,-100,1,1,-100,5,7,2,4,52,4,1,1,1,1,1,1,1,1,1,2,1,0.75,0,-70,-70,-70,-70,-70,-70,-70,84.2,82.5,88.7,63.7,22,-100,-100,3488,2022
"3488",3,13292.5,20572.5,-100,3,5,-100,-100,2,3255,8190,2,2,-100,-100,-70,-100,-100,-100,-100,-100,2,-99,-99,2,4,64,25,14,-100,13,-100,2,-100,1,-100,1,1,1,3,5,5,-100,1,12,5,2,-100,1,0,1,3,-100,-100,3,2,2,-100,-100,-100,-100,0,-100,-100,-100,3,2,1,2,2,-100,-100,-100,-100,-100,-100,-70,-70,-70,-70,-70,-70,-70,-100,-100,84.2,-100,16,2,-100,3489,2022
"3489",-100,27607.5,42727.5,-100,1,2,2,-100,2,3255,7860,5,-100,-100,-100,-70,-100,-100,2,3800,9470,-100,-100,-100,4,2,30,19,16,12,-100,-100,3,1,-100,-100,1,2,1,3,5,4,-100,3,12,5,2,-100,1,0,11,2,-100,2,2,2,-100,2,3,5,6,-98,4,2,2,2,1,1,1,1,1,1,1,1,0.25,10,-70,-70,-70,-70,-70,-70,-70,-100,45.1,84.2,-100,20,2,80.2,3490,2022
"3490",-100,135195.96432,158424.85359,88620,1,1,30,-100,1,3060,7970,1,2,2,2,-70,2200,7870,2,1720,8180,-100,-100,-100,4,3,67,30,16,16,12,16,4,4,1,4,1,1,1,3,2,1,-100,4,12,5,0,2,-100,2,3,1,1,-100,2,1,-100,4,5,4,6,46,4,2,1,1,-100,-100,-100,-100,1,1,2,1,27,0,-70,-70,-70,-70,-70,-70,-70,-100,86.6,92.8,84.5,26,-100,-100,3491,2022
"3491",-100,9713.75,15033.75,-100,1,7,-100,-100,2,6230,770,2,2,-100,-100,-70,-100,-100,2,9130,770,2,9610,4670,1,0,54,-100,20,12,12,-100,3,1,1,-100,2,1,1,2,2,1,-100,1,11,5,1,2,-100,0,1,3,-100,-100,4,2,-100,1,7,4,5,0,-100,-100,3,3,-100,-100,-100,-100,1,2,4,2,-100,-100,-70,-70,-70,-70,-70,-70,-70,17.5,32,28.7,-100,14,-100,-100,3492,2022
"3492",3,57260,88620,-100,3,5,-100,-100,1,4220,5490,1,2,2,2,-70,9240,6080,2,9240,6080,2,4600,8470,6,4,66,16,10,12,13,12,0,1,1,1,-100,2,1,1,5,1,-100,3,12,5,6,-100,1,8,1,1,1,-100,2,1,2,-100,-100,-100,-100,0,-100,-100,-100,1,2,2,2,2,-100,-100,-100,-100,-100,-100,-70,-70,-70,-70,-70,-70,-70,21.8,58.1,20.7,58.1,24,-100,-100,3493,2022
"3493",-100,49080,75960,42727.5,1,1,40,-100,2,350,8190,1,2,2,2,-70,2010,8180,2,2310,7860,2,2310,7860,1,3,36,26,18,14,18,16,4,2,4,3,1,1,1,3,5,1,-100,3,12,5,4,-100,1,7,1,1,1,-100,1,1,-100,1,6,5,7,52,4,2,2,2,2,1,2,2,2,2,1,1,1,0,-70,-70,-70,-70,-70,-70,-70,80.9,80.9,71.8,62.9,23,1,-100,3494,2022
"3494",3,22495,34815,34815,3,1,40,-100,2,350,8180,2,1,-100,-100,-70,-100,-100,2,5550,6370,2,-99,-99,2,4,57,17,12,12,12,-100,1,1,1,-100,1,2,1,3,5,1,-100,3,12,5,5,-100,1,3,1,2,-100,2,1,2,2,-100,-100,-100,-100,52,-100,-100,1,3,2,1,2,2,-100,-100,-100,-100,20,2,-70,-70,-70,-70,-70,-70,-70,-100,58.4,71.8,-100,19,2,-100,3495,2022
"3495",3,-100,-100,-100,3,5,-100,-100,2,-99,-99,2,2,-100,-100,-70,-100,-100,2,6230,770,-100,-100,-100,6,1,81,26,12,6,-98,-100,1,0,-98,-100,1,2,1,2,5,1,-100,-99,-90,5,6,1,-100,6,1,1,-100,-100,2,1,3,-100,-100,-100,-100,0,-100,-100,-100,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-70,-70,-70,-70,-70,-100,28.7,-100,-100,-90,-100,-100,3496,2022
"3496",-100,22495,34815,23737.5,1,1,40,-100,2,8965,3890,1,2,2,2,-70,8650,770,1,7020,8790,-100,-100,-100,3,2,25,23,12,12,12,12,1,1,1,1,1,2,1,1,5,1,-100,2,12,5,6,-100,1,2,1,1,1,-100,2,1,-100,1,3,4,6,52,2,3,3,2,-98,1,2,-98,1,1,2,1,7,30,-70,-70,-70,-70,-70,-70,-70,-100,52.1,26.8,27.7,19,1,-100,3497,2022
"3497",-100,40900,63300,34815,1,1,56,-100,2,110,3490,1,1,2,2,-70,-99,-97,2,9240,6080,2,-99,-99,6,3,42,26,12,12,12,17,1,1,1,1,1,1,1,1,5,1,-100,3,12,5,7,1,-100,0,1,2,2,-100,2,2,-100,4,6,7,7,52,3,2,2,2,-100,-100,-100,-100,3,1,2,1,18,15,-70,-70,-70,-70,-70,-70,-70,-100,58.1,83.8,-100,22,-100,-100,3498,2022
"3498",-100,57260,88620,34815,1,1,40,-100,2,1020,7390,1,2,2,2,-70,1320,3590,-100,-100,-100,2,2010,8190,1,0,29,-100,14,-100,18,16,2,-100,4,3,1,1,1,3,5,5,-100,3,12,5,2,-100,2,0,2,1,1,-100,1,1,-100,3,5,3,4,52,3,2,1,1,2,1,1,2,1,1,2,1,0.25,5,-70,-70,-70,-70,-70,-70,-70,62.9,-100,87.9,89.3,24,-100,-100,3499,2022
"3499",-98,27607.5,42727.5,-100,3,5,-100,-100,2,7410,570,1,1,2,2,-70,5000,9480,2,8965,1480,2,8320,1680,2,2,66,21,12,8,7,13,1,0,0,1,1,1,1,3,5,1,-100,2,12,5,0,-100,1,7,1,1,1,-100,2,1,2,-100,-100,-100,-100,0,-100,-100,-100,1,1,1,1,1,-100,-100,-100,-100,-100,-100,-70,-70,-70,-70,-70,-70,-70,13.2,26.8,51.9,52,20,-100,-100,3500,2022
"3500",-100,3681,5697,-100,2,5,-100,-100,2,4130,7870,2,2,-100,-100,-70,-100,-100,2,7200,4670,-100,-100,-100,3,4,64,18,12,10,-98,-100,1,0,-98,-100,1,2,1,3,5,1,-100,2,8,5,3,1,-100,7,1,3,-100,-100,4,-100,3,2,1,4,7,0,-100,-100,-100,3,-100,-100,-100,-100,4,1,1,2,-100,-100,-70,-70,-70,-70,-70,-70,-70,-100,31.2,13.3,-100,8,-100,-100,3501,2022
"3501",3,818,1266,-100,3,5,-100,-100,2,3600,8170,2,2,-100,-100,-70,-100,-100,2,6230,4770,2,4020,8680,6,3,62,19,11,12,11,-100,0,1,0,-100,-100,2,-100,3,5,1,-100,1,2,5,3,2,-100,5,1,2,-100,-100,3,2,1,-100,-100,-100,-100,0,-100,-100,-100,2,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-70,-70,-70,-70,-70,13.6,28.7,24.2,-100,2,-100,-100,3502,2022
"3502",3,13292.5,20572.5,8703.75,3,7,-100,-100,2,5220,9570,3,-100,2,-100,-70,-100,-100,2,-100,-100,-100,4610,8170,2,3,31,19,12,-98,-98,-100,1,-98,-98,-100,1,1,1,2,5,8,-100,2,12,5,3,-100,1,0,1,2,-100,-100,2,2,2,-100,-100,-100,-100,40,-100,-100,3,3,1,1,1,1,-100,-100,-100,-100,-100,-100,-70,-70,-70,-70,-70,-70,-70,20.1,-100,41.1,-100,16,-100,-100,3503,2022
"3503",3,1431.5,2215.5,-100,2,5,-100,-100,2,5000,-99,1,1,2,2,-70,1220,1870,2,7700,1870,2,8320,1680,2,5,65,21,14,12,11,16,2,1,0,3,1,2,1,1,5,1,-100,3,3,5,6,-100,2,6,1,3,2,-100,2,-100,2,3,4,4,7,0,-100,-100,-100,2,-100,-100,-100,-100,3,1,2,1,-100,-100,-70,-70,-70,-70,-70,-70,-70,13.2,46.5,52,80.2,3,-100,-100,3504,2022
"3504",-100,40900,63300,-100,1,5,-100,-100,2,2310,7870,1,2,1,2,-70,2310,7860,2,2200,7870,2,2430,6770,2,2,78,24,18,18,18,18,4,4,4,4,1,2,1,3,5,1,-100,3,12,5,0,-100,1,7,2,1,1,-100,2,1,-100,4,4,2,4,0,-100,-100,-100,1,1,1,1,1,2,1,1,1,-100,-100,-70,-70,-70,-70,-70,-70,-70,77.2,84.5,80.9,80.9,22,-100,-100,3505,2022
"3505",-100,22495,34815,23737.5,1,1,40,-100,2,2000,8270,5,-100,-100,-100,-70,-100,-100,2,8940,2380,2,4760,4770,1,0,54,-100,16,12,12,-100,3,1,0,-100,1,2,1,3,5,1,-100,3,12,5,0,-100,1,0,1,2,-100,-100,2,2,-100,7,6,5,4,52,3,3,2,3,1,1,1,1,1,1,2,1,2,25,-70,-70,-70,-70,-70,-70,-70,39.7,36.4,63.7,-100,19,-100,-100,3506,2022
"3506",-100,135195.96432,158424.85359,163572.71343,1,1,40,-100,2,1360,770,1,2,2,2,-70,2320,7860,2,9620,1870,2,4510,8980,2,2,53,30,16,13,13,18,3,1,1,4,1,1,1,3,5,1,-100,2,12,5,1,-100,1,6,2,2,2,-100,2,2,-100,3,5,2,3,52,4,2,2,1,2,1,2,2,1,1,1,1,26,2,-70,-70,-70,-70,-70,-70,-70,24.6,23.3,85.2,82.5,26,-100,-100,3507,2022
"3507",-100,18405,28485,-100,1,5,-100,-100,2,8965,2870,1,1,2,2,-70,2310,7860,2,4760,4670,2,4020,7860,5,2,80,27,14,10,12,14,1,1,1,1,1,1,1,3,5,1,-100,3,12,5,0,1,-100,7,2,1,1,-100,2,1,-100,4,2,3,3,0,-100,-100,-100,2,-100,-100,-100,-100,1,1,2,1,-100,-100,-70,-70,-70,-70,-70,-70,-70,13.6,39.7,26.8,80.9,18,-100,-100,3508,2022
"3508",-100,13292.5,20572.5,-100,1,5,-100,-100,2,3255,8180,2,2,-100,-100,-70,-100,-100,2,9130,6170,2,4110,8680,6,3,78,19,12,-98,-98,-100,1,-98,-98,-100,1,2,1,3,5,1,-100,2,12,5,0,1,-100,6,1,2,-100,-100,3,1,-100,1,7,7,7,0,-100,-100,-100,1,-100,-100,-100,-100,4,1,2,2,-100,-100,-70,-70,-70,-70,-70,-70,-70,19.6,32,84.2,-100,16,-100,-100,3509,2022
"3509",3,-100,-100,-100,3,5,-100,-100,-100,-100,-100,1,2,2,2,-70,4760,4670,2,6840,380,-100,-100,-100,4,2,86,20,11,9,12,12,1,0,1,1,1,2,1,1,5,1,-100,3,-100,5,6,-100,1,6,1,2,2,-100,3,2,3,-100,-100,-100,-100,0,-100,-100,-100,1,2,1,-97,2,-100,-100,-100,-100,-100,-100,-70,-70,-70,-70,-70,-70,-70,-100,42.2,-100,39.7,-98,-100,-100,3510,2022
"3510",-100,33742.5,52222.5,17407.5,1,1,60,-100,1,220,770,1,1,2,1,-70,5700,770,2,9240,6080,2,5700,9490,6,3,67,26,12,8,12,12,1,0,1,1,1,1,1,1,5,1,-100,3,12,5,6,-100,3,8,1,1,1,-100,2,1,-100,3,2,2,7,52,4,2,1,2,2,1,2,2,4,2,3,1,37,0,-70,-70,-70,-70,-70,-70,-70,38.8,58.1,59.1,38.8,21,-100,-100,3511,2022
"3511",-100,18405,28485,-100,1,1,40,-100,2,1740,9490,5,-100,-100,-100,-70,-100,-100,2,6130,270,2,5700,7270,2,0,27,-100,18,12,12,-100,4,1,1,-100,1,1,1,1,5,1,-100,2,12,5,3,1,-100,8,1,1,-100,-100,2,1,-100,5,3,5,7,50,3,2,1,1,-100,-100,-100,-100,1,1,4,1,0.25,0,-70,-70,-70,-70,-70,-70,-70,38.8,20,86.7,-100,18,-100,-100,3512,2022
"3512",1,40900,63300,63300,3,1,40,-100,2,2340,9470,5,-100,-100,-100,-70,-100,-100,2,7010,7570,2,5700,7860,1,0,51,-100,20,12,12,-100,4,1,1,-100,1,1,1,3,2,1,-100,3,12,5,5,-100,1,3,1,2,-100,-100,2,2,3,-100,-100,-100,-100,48,-100,-100,1,3,2,1,2,2,-100,-100,-100,-100,1,2,-70,-70,-70,-70,-70,-70,-70,38.8,51.8,59.1,-100,22,-100,-100,3513,2022
"3513",3,-100,-100,-100,3,5,-100,-100,2,3500,8190,1,2,2,2,-70,7220,6080,2,5550,6370,-100,-100,-100,6,2,77,23,13,8,4,12,1,0,0,1,1,1,1,3,5,1,-100,3,-100,5,0,1,-100,4,1,1,1,-100,2,2,2,-100,-100,-100,-100,0,-100,-100,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-70,-70,-70,-70,-70,-100,58.4,46.6,39.2,-98,-100,-100,3514,2022
"3514",3,18405,28485,5697,3,2,30,-100,2,4720,5090,1,2,2,2,-70,7200,8770,2,-99,-99,-100,-100,-100,6,2,67,24,12,9,8,12,1,1,0,1,1,2,1,1,5,1,-100,1,12,5,4,-100,1,3,1,2,2,-100,2,1,3,-100,-100,-100,-100,52,-100,-100,1,3,2,-98,2,2,-100,-100,-100,-100,12,2,-70,-70,-70,-70,-70,-70,-70,-100,-100,21.6,31.2,18,2,-100,3515,2022
"3515",3,49080,75960,42727.5,3,1,50,-100,2,3258,8190,1,2,2,2,-70,1360,770,-100,-100,-100,2,2750,9160,6,0,38,-100,20,-100,16,19,4,-100,3,4,1,2,1,3,1,5,2,2,12,1,2,2,-100,4,1,2,2,-100,2,1,2,-100,-100,-100,-100,52,-100,-100,1,2,-100,-100,-100,-100,-100,-100,-100,-100,10,30,-70,-70,-70,-70,-70,-70,-70,52.3,-100,92.2,85.2,23,-100,-100,3516,2022
"3516",3,27607.5,42727.5,28485,3,1,60,-100,2,6200,770,5,-100,-100,-100,-70,-100,-100,1,4850,4070,-100,2720,7890,2,0,25,-100,14,12,13,-100,2,1,1,-100,1,1,1,1,1,1,-100,2,12,1,7,1,-100,2,1,1,-100,1,1,1,2,-100,-100,-100,-100,30,-100,-100,2,2,-100,-100,-100,-100,-100,-100,-100,-100,5,3,-70,-70,-70,-70,-70,-70,-70,59.4,62,46,-100,20,-100,25.2,3517,2022
"3517",3,27607.5,42727.5,-100,2,5,-100,-100,1,220,770,1,2,2,2,-70,800,8570,-100,-100,-100,-100,-99,-99,0,0,-99,-100,16,-98,12,18,3,-98,1,4,2,1,1,1,5,0,-100,2,12,1,7,-100,1,0,1,2,1,-100,2,-100,3,7,3,3,6,0,-100,-100,-100,1,-100,-100,-100,-100,2,1,1,1,-100,-100,-70,-70,-70,-70,-70,-70,-70,-100,-100,59.1,76.3,20,1,-100,3518,2022
"3518",3,9713.75,15033.75,-100,3,5,-100,-100,2,5700,7860,3,-100,2,-100,-70,-100,-100,2,400,6370,2,2320,7860,3,2,74,20,14,12,16,-100,1,1,3,-100,1,2,1,3,1,1,-100,3,11,1,0,-100,1,3,1,3,-100,-100,2,2,1,-100,-100,-100,-100,0,-100,-100,-100,2,1,1,1,1,-100,-100,-100,-100,-100,-100,-70,-70,-70,-70,-70,-70,-70,82.5,67.7,38.8,-100,14,-100,-100,3519,2022
"3519",-100,6646.25,10286.25,-100,2,5,-100,-100,2,2400,8570,5,-100,-100,-100,-70,-100,-100,2,2200,7870,2,2310,7860,1,0,85,-100,17,20,18,-100,3,4,4,-100,1,2,1,6,3,1,-100,2,10,1,7,1,-100,0,4,3,-100,-100,2,-100,2,7,6,2,7,0,-100,-100,-100,1,-100,-100,-100,-100,1,1,1,1,-100,-100,-70,-70,-70,-70,-70,-70,-70,80.9,84.5,70.4,-100,11,-100,-100,3520,2022
"3520",-100,27607.5,42727.5,28485,1,1,40,-100,2,6320,9370,1,2,2,1,-70,4610,8170,1,7800,8680,2,4020,8660,2,2,58,28,12,12,12,16,1,1,1,3,1,1,1,3,1,3,1,1,12,1,2,2,-100,3,2,1,1,-100,2,2,-100,2,6,2,4,52,4,1,1,2,-100,-100,-100,-100,2,1,2,2,3,0,-70,-70,-70,-70,-70,-70,-70,13.6,19.7,31,20.1,20,-100,-100,3521,2022
"3521",-100,40900,63300,42727.5,1,1,45,-100,2,630,7870,1,2,2,2,-70,230,7870,2,2200,7870,2,2010,7860,2,1,30,30,16,18,16,16,3,4,3,3,1,1,1,4,3,1,-100,4,12,1,2,-100,1,4,1,2,1,-100,2,2,-100,4,2,3,4,52,3,1,3,1,1,1,1,1,1,1,3,1,0.75,10,-70,-70,-70,-70,-70,-70,-70,62.9,84.5,65.3,75.5,22,1,-100,3522,2022
"3522",-100,11247.5,17407.5,7121.25,2,2,15,-100,2,5260,7280,1,2,2,2,-70,4220,7690,2,8030,3170,2,8320,1770,4,2,74,18,12,8,8,16,1,0,0,3,1,2,1,3,1,1,-100,3,12,1,6,3,-100,3,1,2,1,-100,2,-100,3,5,6,7,7,52,4,2,2,2,-100,-100,-100,-100,2,1,2,1,6,0,-70,-70,-70,-70,-70,-70,-70,13.2,38.3,35.3,20.7,15,-100,-100,3523,2022
"3523",3,8691.25,13451.25,13451.25,2,1,40,-100,2,8965,3990,5,-100,-100,-100,-70,-100,-100,2,8965,3990,2,1107,7380,0,0,29,-100,12,12,12,-100,1,1,1,-100,1,1,1,3,1,1,-100,3,11,1,5,-100,1,2,4,2,-100,-100,2,-100,2,2,7,2,6,52,4,2,2,2,-100,-100,-100,-100,2,1,1,1,7,2,-70,-70,-70,-70,-70,-70,-70,70.5,26.8,26.8,-100,13,1,-100,3524,2022
"3524",-100,33742.5,52222.5,52222.5,1,1,40,-100,2,8810,3890,1,2,2,2,-70,7700,3890,2,9620,3770,-100,-100,-100,0,0,29,-100,12,12,11,9,1,1,0,0,1,2,1,3,1,1,-100,3,12,1,3,-100,1,0,4,3,2,-100,3,2,-100,5,7,7,7,52,4,3,2,3,1,1,1,1,1,1,3,1,2,5,-70,-70,-70,-70,-70,-70,-70,-100,23.3,26.2,46.5,21,-100,-100,3525,2022
"3525",3,22495,34815,-100,2,5,-100,-100,2,4760,5470,1,2,2,2,-70,7510,5670,2,7330,1870,-100,-100,-100,3,3,78,19,11,8,8,12,0,0,0,1,-100,2,1,3,5,1,-100,2,12,1,3,-100,2,5,1,2,1,-100,3,-100,3,3,5,5,7,0,-100,-100,-100,2,-100,-100,-100,-100,3,1,2,1,-100,-100,-70,-70,-70,-70,-70,-70,-70,-100,42.8,39.7,30.3,19,-100,-100,3526,2022
"3526",-100,15337.5,23737.5,-100,1,8,-100,-100,2,3600,8190,2,1,-100,-100,-70,-100,-100,1,6355,770,2,5120,6990,2,2,63,22,14,12,12,-100,1,1,1,-100,2,2,1,1,9,3,-100,3,12,1,1,-100,1,0,1,2,-100,-100,2,2,-100,7,7,7,7,0,-100,-100,-100,1,1,1,2,1,1,1,2,2,-100,-100,-70,-70,-70,-70,-70,-70,-70,38.3,45.4,24.2,-100,17,3,-100,3527,2022
"3527",-100,18405,28485,5697,2,2,16,-100,2,8320,1590,1,2,2,2,-70,8220,3490,-100,-100,-100,2,8320,1680,0,3,71,17,11,-100,11,7,1,-100,0,0,2,2,1,3,1,5,2,2,12,1,6,3,-100,7,2,2,-99,-100,3,-100,3,2,2,7,7,45,3,3,1,1,-100,-100,-100,-100,3,1,1,1,10,0,-70,-70,-70,-70,-70,-70,-70,13.2,-100,13.2,25.1,18,-100,-100,3528,2022
"3528",-97,5623.75,8703.75,-100,2,5,-100,-100,2,9620,4080,3,-100,2,-100,-70,-100,-100,2,9620,4470,2,5700,7860,3,1,72,32,15,12,12,-100,1,1,1,-100,1,1,1,3,1,1,-100,3,9,1,6,-100,2,2,1,3,-100,-100,3,-100,3,5,7,6,7,0,-100,-100,-100,2,-100,-100,-100,-100,3,2,2,2,-100,-100,-70,-70,-70,-70,-70,-70,-70,38.8,23.3,23.3,-100,10,2,-100,3529,2022
"3529",-100,27607.5,42727.5,42727.5,2,1,42,-100,2,5700,9470,3,-100,2,-100,-70,-100,-100,2,8030,3170,2,4020,7860,3,2,60,26,12,12,10,-100,1,1,0,-100,1,2,1,3,1,1,-100,3,12,1,6,1,-100,2,1,3,-100,-100,2,-100,3,2,7,2,6,52,4,3,1,1,-100,-100,-100,-100,1,1,1,1,42,0,-70,-70,-70,-70,-70,-70,-70,13.6,38.3,38.8,-100,20,-100,-100,3530,2022
"3530",-100,135195.96432,158424.85359,-100,2,1,36,-100,2,3060,8090,5,-100,-100,-100,-70,-100,-100,2,430,570,-100,-100,-100,2,0,64,-100,16,12,13,-100,3,1,1,-100,1,2,1,1,1,1,-100,2,12,1,6,3,-100,7,1,1,-100,-100,1,-100,3,2,2,3,6,49,3,1,1,1,-100,-100,-100,-100,3,2,3,1,5,0,-70,-70,-70,-70,-70,-70,-70,-100,67.7,92.8,-100,26,-100,-100,3531,2022
"3531",3,22495,34815,28485,3,1,49,-100,2,5240,3890,5,-100,-100,-100,-70,-100,-100,2,5540,6370,2,7700,7870,3,0,61,-100,16,12,16,-100,3,1,2,-100,1,1,1,1,1,1,-100,3,12,1,6,-100,1,1,1,3,-100,-100,2,1,2,-100,-100,-100,-100,52,-100,-100,2,2,1,1,2,1,-100,-100,-100,-100,9,1,-70,-70,-70,-70,-70,-70,-70,46.5,59.8,37.6,-100,19,1,-100,3532,2022
"3532",-98,33742.5,52222.5,42727.5,3,1,40,-100,2,630,7780,5,-100,-100,-100,-70,-100,-100,1,4920,7070,-100,-100,-100,2,1,66,40,17,16,14,-100,4,3,1,-100,1,2,1,5,2,1,-100,5,12,1,0,1,-100,2,3,3,-100,-100,2,1,2,-100,-100,-100,-100,40,-100,-100,2,2,-100,-100,-100,-100,-100,-100,-100,-100,0.75,0,-70,-70,-70,-70,-70,-70,-70,-100,56.9,65.3,-100,21,-100,-100,3533,2022
"3533",-100,18405,28485,28485,1,1,48,-100,2,2010,8090,3,-100,2,-100,-70,-100,-100,2,2320,7860,2,2320,7860,1,2,49,30,16,16,16,-100,3,3,3,-100,1,1,1,3,1,1,-100,3,12,1,1,-100,1,2,1,2,-100,-100,2,2,-100,2,4,2,4,52,3,2,2,1,1,1,1,1,3,1,2,1,12,3,-70,-70,-70,-70,-70,-70,-70,82.5,82.5,62.9,-100,18,1,-100,3534,2022
"3534",-100,15337.5,23737.5,20572.5,1,1,78,-100,2,5610,1280,1,1,2,2,-70,9640,1280,2,5610,3490,1,4230,9290,3,0,50,-100,12,8,6,12,1,0,0,1,1,1,1,3,1,1,-100,2,12,1,3,1,-100,2,2,2,2,-100,4,1,-100,3,2,4,6,32,4,2,2,3,-100,-100,-100,-100,1,2,2,1,20,6,-70,-70,-70,-70,-70,-70,-70,12.6,23.7,23.7,14.8,17,-100,-100,3535,2022
"3535",-100,40900,63300,-100,1,5,-100,-100,2,7200,4670,1,2,2,2,-70,5840,6990,2,6355,9180,2,8350,-99,4,0,69,-100,14,-98,-98,12,1,-98,-98,1,1,1,1,3,2,2,1,3,12,1,1,1,-100,1,1,2,1,-100,2,2,-100,5,7,6,6,0,-100,-100,-100,2,-100,-100,-100,-100,2,1,2,1,-100,-100,-70,-70,-70,-70,-70,-70,-70,26.5,45.4,31.2,39.2,22,-100,-100,3536,2022
"3536",3,18405,28485,-100,3,5,-100,-100,2,2310,7860,1,1,2,2,-70,2310,7860,2,4760,4770,2,4110,8680,3,3,66,25,17,12,12,17,3,1,1,3,1,1,1,3,1,1,-100,2,12,1,0,1,-100,0,2,1,1,-100,2,1,2,-100,-100,-100,-100,0,-100,-100,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-70,-70,-70,-70,-70,19.6,39.7,80.9,80.9,18,-100,-100,3537,2022
"3537",3,22495,34815,-100,3,5,-100,-100,1,1300,7290,3,-100,2,-100,-70,-100,-100,2,5700,9590,-100,-100,-100,4,4,78,23,16,16,16,-100,4,3,3,-100,1,1,1,3,1,1,-100,3,12,1,2,2,-100,5,1,2,-100,-100,2,1,2,-100,-100,-100,-100,0,-100,-100,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-70,-70,-70,-70,-70,-100,38.8,84,-100,19,-100,-100,3538,2022
"3538",3,4601.25,7121.25,-100,3,5,-100,-100,2,4020,5090,3,-100,1,-100,-70,-100,-100,1,6130,270,-100,-100,-100,6,4,73,19,9,12,10,-100,0,1,0,-100,-100,1,1,3,1,1,-100,1,9,1,2,1,-100,2,1,3,-100,-100,3,3,2,-100,-100,-100,-100,0,-100,-100,-100,3,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-70,-70,-70,-70,-70,-100,20,13.6,-100,9,-100,-100,3539,2022
"3539",3,8691.25,13451.25,-100,3,5,-100,-100,1,6050,180,2,2,-100,-100,-70,-100,-100,1,8640,170,-100,-100,-100,1,0,84,-100,12,12,12,-100,1,1,1,-100,1,2,1,2,1,1,-100,1,11,1,6,3,-100,0,1,3,-100,-100,2,2,2,-100,-100,-100,-100,0,-100,-100,-100,3,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-70,-70,-70,-70,-70,-100,48.8,14,-100,13,-100,-100,3540,2022
